screen_time_minutes,accelerometer_mean,gyroscope_mean,touch_events_per_minute,battery_consumption_per_hour,cpu_usage_percent,background_apps_running,device_temperature_c,usage_class,overheating_flag,cpu_usage,battery_drain,temperature,memory_usage,screen_time,gaming_time,social_media_time,Age_Group,Usage_Type,Health_Risk,total_usage,usage_intensity
,,,,,,,,,,44,14,32,1740,2.43,0.67,2.84,Adult,Social Media,Low,5.94,2.444444444
329,7.069343109,1.04595573,64,1.607304344,68,25,31.27553711,1,0,,,,,,,,Adult,Productivity,Low,,
141,11.28114717,11.52830355,128,2.969295659,99,9,38.13186894,1,0,,,,,,,,Adult,Productivity,Low,,
195,2.818764496,8.344493348,63,12.43659577,67,18,45.90734593,0,1,,,,,,,,Adult,Productivity,Low,,
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
116,7.745616444,14.38816818,17,12.7645633,93,2,37.68437796,1,0,,,,,,,,Adult,Productivity,Low,,
299,9.91121059,11.92462728,70,4.47458307,9,6,39.92921852,1,0,,,,,,,,Adult,Productivity,Low,,
377,15.72827896,6.197540477,72,18.72422269,79,8,49.82747633,1,1,,,,,,,,Adult,Productivity,Low,,
311,10.03394826,11.36836397,180,20.0630246,16,15,30.97365836,1,0,,,,,,,,Adult,Productivity,Low,,
384,1.056372592,3.536585353,88,23.51180834,14,2,42.55015344,1,0,,,,,,,,Adult,Productivity,Low,,
140,14.02029299,0.525479988,78,28.22616936,30,22,31.30107062,0,0,,,,,,,,Adult,Productivity,Low,,
6,18.6254892,13.90041888,17,30.51384697,34,22,31.52157597,0,0,,,,,,,,Adult,Productivity,Low,,
135,18.8086555,1.189195675,31,22.7242791,13,28,30.56006075,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,59,26,41,2150,9.65,2.67,3.51,Teen,Social Media,High,15.83,1.640414508
272,9.702166898,9.111223122,75,33.10632359,33,8,44.12163398,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,17,5,37,7070,4.38,0.32,1.4,Young Adult,Productivity,Low,6.1,1.392694064
344,6.878428932,8.661176346,195,1.308461758,5,7,32.94154346,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,13,29,32,1635,8.94,0.82,5.2,Teen,Social Media,High,14.96,1.673378076
,,,,,,,,,,13,21,42,5729,2.73,3.79,2.27,Adult,Gaming,Low,8.79,3.21978022
392,13.71087901,8.388246876,182,6.453603581,80,15,29.80777668,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,51,23,32,6173,7.45,1.33,0.02,Teen,Productivity,Medium,8.8,1.181208054
,,,,,,,,,,71,23,33,3849,5.2,2.9,3.29,Young Adult,Social Media,Medium,11.39,2.190384615
110,5.97628271,14.70791774,161,10.23735702,65,16,29.37041956,1,0,,,,,,,,Adult,Productivity,Low,,
6,18.6254892,13.90041888,17,30.51384697,34,22,31.52157597,0,0,,,,,,,,Adult,Productivity,Low,,
299,9.91121059,11.92462728,70,4.47458307,9,6,39.92921852,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,30,11,34,7457,3.72,1.97,1.93,Adult,Productivity,Low,7.62,2.048387097
,,,,,,,,,,57,23,42,7665,7.45,1.74,2.73,Teen,Social Media,Medium,11.92,1.6
390,1.599390495,12.47900378,91,15.19520686,55,2,29.3496918,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,64,16,37,6315,9.74,0.67,3.19,Teen,Social Media,High,13.6,1.396303901
56,13.5677211,7.123834706,37,16.93034017,12,21,46.49546662,0,1,,,,,,,,Adult,Productivity,Low,,
275,19.57996788,2.051089176,182,15.33993043,62,12,41.33756463,1,0,,,,,,,,Adult,Productivity,Low,,
356,10.61456541,11.33179761,98,16.79635229,87,24,29.42677908,1,0,,,,,,,,Adult,Productivity,Low,,
389,19.35485298,8.048799144,53,7.102908996,16,10,32.34435078,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,50,20,30,7484,5.48,3.49,4.24,Young Adult,Social Media,Medium,13.21,2.410583942
,,,,,,,,,,80,13,45,4675,5.97,4.15,0.54,Young Adult,Gaming,Medium,10.66,1.78559464
130,16.7555811,3.573591604,27,11.60636768,93,2,32.48878396,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,58,17,45,5933,7.25,1.94,0.94,Teen,Productivity,Medium,10.13,1.397241379
184,16.95814857,2.125430363,29,9.585297489,12,5,45.99127726,0,1,,,,,,,,Adult,Productivity,Low,,
352,7.031898429,7.38669425,5,1.626542437,73,19,41.48467081,1,0,,,,,,,,Adult,Productivity,Low,,
135,18.8086555,1.189195675,31,22.7242791,13,28,30.56006075,0,0,,,,,,,,Adult,Productivity,Low,,
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,16,13,40,2635,5.24,2.3,0.52,Young Adult,Gaming,Medium,8.06,1.538167939
,,,,,,,,,,44,26,31,3265,7.64,4.55,1.2,Teen,Gaming,Medium,13.39,1.752617801
,,,,,,,,,,10,21,32,3141,3.89,3.04,4.31,Adult,Social Media,Low,11.24,2.889460154
,,,,,,,,,,57,28,48,4343,9.97,0.23,1.35,Teen,Productivity,High,11.55,1.158475426
235,18.73929822,10.85729664,37,15.69618665,37,4,48.74766843,0,1,,,,,,,,Adult,Productivity,Low,,
418,9.023640445,1.28708888,40,31.71436963,45,12,45.7303588,1,1,,,,,,,,Adult,Productivity,Low,,
383,8.727062678,4.857662332,179,18.51842943,82,15,45.27036396,1,1,,,,,,,,Adult,Productivity,Low,,
311,4.840899433,4.843600773,9,23.98577674,27,6,42.43556043,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,92,11,47,6211,8.94,1.26,5.84,Teen,Social Media,High,16.04,1.794183445
353,15.36717758,14.96550461,11,8.668364843,79,23,28.0708018,1,0,,,,,,,,Adult,Productivity,Low,,
352,7.031898429,7.38669425,5,1.626542437,73,19,41.48467081,1,0,,,,,,,,Adult,Productivity,Low,,
191,12.55619944,3.418725326,125,28.87819519,60,2,28.92292692,0,0,,,,,,,,Adult,Productivity,Low,,
133,18.50040227,8.120916525,33,33.39005369,89,22,33.93605584,1,0,,,,,,,,Adult,Productivity,Low,,
202,11.65282585,7.971108347,120,25.09144816,61,4,33.54930244,0,0,,,,,,,,Adult,Productivity,Low,,
226,12.35543817,8.818704748,142,12.35630188,5,3,49.29292077,0,1,,,,,,,,Adult,Productivity,Low,,
207,4.741238641,9.380318086,138,19.4699154,57,13,44.74179672,0,1,,,,,,,,Adult,Productivity,Low,,
117,12.08857443,11.20231916,85,29.08130604,38,3,34.54606593,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,89,9,35,3294,8.7,4.08,5.05,Teen,Social Media,High,17.83,2.049425287
25,16.94855673,4.025771978,171,4.505187364,42,2,36.73359338,1,0,,,,,,,,Adult,Productivity,Low,,
26,14.90899341,14.78002646,149,34.97801899,88,4,35.61419398,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,17,10,37,6869,9.26,3.18,3.21,Teen,Social Media,High,15.65,1.690064795
53,10.22540013,12.4460051,182,5.097767679,88,23,30.9155428,1,0,,,,,,,,Adult,Productivity,Low,,
297,12.80158482,3.57994217,87,2.50880656,93,4,47.6925903,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,72,16,37,3849,6.43,1.21,5.4,Young Adult,Social Media,Medium,13.04,2.027993779
222,11.10111754,10.90963564,154,25.89724144,11,17,34.73757966,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,53,11,49,7905,2.66,2.69,4.11,Adult,Social Media,Low,9.46,3.556390977
350,11.48862014,7.49756954,135,15.51177993,59,22,42.30442403,1,0,,,,,,,,Adult,Productivity,Low,,
281,9.928484932,6.198263993,1,23.77719379,54,5,36.86556393,1,0,,,,,,,,Adult,Productivity,Low,,
391,1.92491253,12.76837553,128,18.91881927,51,18,39.18393203,1,0,,,,,,,,Adult,Productivity,Low,,
133,18.50040227,8.120916525,33,33.39005369,89,22,33.93605584,1,0,,,,,,,,Adult,Productivity,Low,,
111,3.855271456,9.720383007,111,1.079539281,30,14,48.61307211,0,1,,,,,,,,Adult,Productivity,Low,,
221,16.79477669,8.792253284,123,31.72661488,70,4,39.77682289,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,20,9,47,4059,4.8,0.46,5.03,Young Adult,Social Media,Low,10.29,2.14375
179,18.13136588,1.176617952,115,26.33219464,30,11,31.8464498,0,0,,,,,,,,Adult,Productivity,Low,,
263,16.473528,11.29842664,40,6.468065949,72,28,41.63096542,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,24,21,33,6308,2.45,1.34,2.19,Adult,Social Media,Low,5.98,2.440816327
133,18.50040227,8.120916525,33,33.39005369,89,22,33.93605584,1,0,,,,,,,,Adult,Productivity,Low,,
67,17.74493971,7.135850624,32,30.39275793,98,23,31.83040538,1,1,,,,,,,,Adult,Productivity,Low,,
264,6.518760208,9.140913351,177,14.54177106,97,10,39.20728682,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,9,34,5583,9.45,4.39,5.6,Teen,Social Media,High,19.44,2.057142857
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
52,4.871768447,8.97930733,10,16.55269132,88,17,47.83876383,1,1,,,,,,,,Adult,Productivity,Low,,
191,12.55619944,3.418725326,125,28.87819519,60,2,28.92292692,0,0,,,,,,,,Adult,Productivity,Low,,
355,1.72372419,7.877854026,81,25.32881272,35,11,47.50529274,1,1,,,,,,,,Adult,Productivity,Low,,
418,9.023640445,1.28708888,40,31.71436963,45,12,45.7303588,1,1,,,,,,,,Adult,Productivity,Low,,
165,3.658571914,11.67515414,46,2.501624882,96,15,31.81753933,1,0,,,,,,,,Adult,Productivity,Low,,
229,8.417126031,10.7909362,137,14.33314119,82,6,30.67303028,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,15,32,1876,5.39,4.7,0.37,Young Adult,Gaming,Medium,10.46,1.940630798
,,,,,,,,,,91,5,32,4147,8.93,4.84,0.31,Teen,Gaming,High,14.08,1.576707727
58,1.211835978,11.7336415,122,25.86318228,30,23,33.42693502,0,0,,,,,,,,Adult,Productivity,Low,,
212,0.64957376,9.331044982,189,33.51813372,24,17,28.24268782,1,0,,,,,,,,Adult,Productivity,Low,,
348,9.763713696,13.79168945,29,34.33961121,36,25,47.09724718,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,81,9,37,7002,6.93,0.22,2.47,Young Adult,Social Media,Medium,9.62,1.388167388
,,,,,,,,,,87,16,46,1116,9.67,0.07,2.13,Teen,Social Media,High,11.87,1.227507756
355,1.72372419,7.877854026,81,25.32881272,35,11,47.50529274,1,1,,,,,,,,Adult,Productivity,Low,,
399,14.13117885,5.025595999,193,33.89538296,37,17,36.10280967,1,0,,,,,,,,Adult,Productivity,Low,,
402,19.59225952,5.987599296,67,4.721941242,35,1,29.56764801,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,50,16,32,3744,9.14,2.1,3.46,Teen,Social Media,High,14.7,1.608315098
284,11.8785859,8.001269321,46,19.03204939,70,10,35.19249556,1,0,,,,,,,,Adult,Productivity,Low,,
350,11.48862014,7.49756954,135,15.51177993,59,22,42.30442403,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,94,27,43,7933,7.5,1.54,0.33,Teen,Productivity,Medium,9.37,1.249333333
364,11.65566377,4.100816756,106,33.57780696,71,2,32.58723132,1,0,,,,,,,,Adult,Productivity,Low,,
100,10.83361122,11.06549601,165,6.34958243,47,5,28.46078914,1,0,,,,,,,,Adult,Productivity,Low,,
392,13.71087901,8.388246876,182,6.453603581,80,15,29.80777668,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,42,17,38,7713,5.02,0.53,0.55,Young Adult,Productivity,Medium,6.1,1.215139442
132,19.56022331,5.713382405,152,34.13979496,92,25,40.33452208,1,1,,,,,,,,Adult,Productivity,Low,,
312,16.06197406,8.070396205,111,14.44853285,5,1,40.35266094,1,0,,,,,,,,Adult,Productivity,Low,,
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
407,4.826378779,2.189763384,113,21.06897392,74,22,30.04579408,1,0,,,,,,,,Adult,Productivity,Low,,
263,16.473528,11.29842664,40,6.468065949,72,28,41.63096542,1,0,,,,,,,,Adult,Productivity,Low,,
169,13.62891112,7.616254148,115,29.98209841,47,1,44.0267949,0,1,,,,,,,,Adult,Productivity,Low,,
165,3.658571914,11.67515414,46,2.501624882,96,15,31.81753933,1,0,,,,,,,,Adult,Productivity,Low,,
394,7.237070948,13.55210833,198,17.31256511,78,3,30.22300784,1,0,,,,,,,,Adult,Productivity,Low,,
390,1.599390495,12.47900378,91,15.19520686,55,2,29.3496918,1,0,,,,,,,,Adult,Productivity,Low,,
222,1.973724067,13.01486397,72,19.10848566,27,4,43.75911454,0,0,,,,,,,,Adult,Productivity,Low,,
241,11.61941142,5.243830453,104,28.13163695,64,10,37.15538796,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,33,19,36,3774,7.42,0.83,4.93,Teen,Social Media,Medium,13.18,1.776280323
107,17.14085341,5.437159173,100,11.69628293,94,14,37.83845589,1,0,,,,,,,,Adult,Productivity,Low,,
222,11.10111754,10.90963564,154,25.89724144,11,17,34.73757966,1,0,,,,,,,,Adult,Productivity,Low,,
165,3.658571914,11.67515414,46,2.501624882,96,15,31.81753933,1,0,,,,,,,,Adult,Productivity,Low,,
331,16.43072557,0.162638729,112,1.174935806,48,25,39.66664693,1,0,,,,,,,,Adult,Productivity,Low,,
171,19.89155516,3.809064471,169,15.9950935,29,25,37.51495332,1,0,,,,,,,,Adult,Productivity,Low,,
125,11.41355365,3.115909524,86,6.90761816,92,14,34.28994936,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,50,16,32,3744,9.14,2.1,3.46,Teen,Social Media,High,14.7,1.608315098
,,,,,,,,,,11,11,33,1119,3.91,1.88,1.09,Adult,Productivity,Low,6.88,1.759590793
49,7.607455756,0.882019666,2,9.795403244,82,10,40.81329848,0,0,,,,,,,,Adult,Productivity,Low,,
390,3.600912528,8.296238695,11,24.56795719,12,2,34.70294106,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,11,8,45,4261,7.21,4.58,5.37,Teen,Social Media,Medium,17.16,2.380027739
,,,,,,,,,,71,6,46,2470,7.65,2.38,0.53,Teen,Gaming,Medium,10.56,1.380392157
,,,,,,,,,,50,16,32,3744,9.14,2.1,3.46,Teen,Social Media,High,14.7,1.608315098
,,,,,,,,,,50,20,30,7484,5.48,3.49,4.24,Young Adult,Social Media,Medium,13.21,2.410583942
311,10.03394826,11.36836397,180,20.0630246,16,15,30.97365836,1,0,,,,,,,,Adult,Productivity,Low,,
364,11.65566377,4.100816756,106,33.57780696,71,2,32.58723132,1,0,,,,,,,,Adult,Productivity,Low,,
350,9.347008877,1.383604714,35,31.82146646,78,3,35.69347105,1,0,,,,,,,,Adult,Productivity,Low,,
56,13.5677211,7.123834706,37,16.93034017,12,21,46.49546662,0,1,,,,,,,,Adult,Productivity,Low,,
141,11.28114717,11.52830355,128,2.969295659,99,9,38.13186894,1,0,,,,,,,,Adult,Productivity,Low,,
256,13.6526846,11.68965049,164,12.08146577,23,8,45.47234129,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,91,5,32,4147,8.93,4.84,0.31,Teen,Gaming,High,14.08,1.576707727
58,1.211835978,11.7336415,122,25.86318228,30,23,33.42693502,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,30,11,47,7966,7.85,4.6,4.12,Teen,Gaming,Medium,16.57,2.110828025
105,11.11869074,6.157348479,42,11.14473065,69,22,40.43048384,0,0,,,,,,,,Adult,Productivity,Low,,
126,8.14971173,3.93625045,68,28.45262856,50,9,41.21307533,0,0,,,,,,,,Adult,Productivity,Low,,
235,18.89060678,5.712650758,176,32.62307192,68,7,44.92290925,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,30,11,34,7457,3.72,1.97,1.93,Adult,Productivity,Low,7.62,2.048387097
319,7.853399916,8.251616613,103,14.04281685,27,13,48.62253746,1,1,,,,,,,,Adult,Productivity,Low,,
396,14.32044257,13.41854808,113,21.30731846,46,9,36.26954227,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,25,43,6092,5.17,2.4,5.38,Young Adult,Social Media,Medium,12.95,2.50483559
,,,,,,,,,,13,29,32,1635,8.94,0.82,5.2,Teen,Social Media,High,14.96,1.673378076
394,7.237070948,13.55210833,198,17.31256511,78,3,30.22300784,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,17,10,37,6869,9.26,3.18,3.21,Teen,Social Media,High,15.65,1.690064795
268,9.757069498,1.371702939,187,7.306078926,22,16,49.88705898,1,1,,,,,,,,Adult,Productivity,Low,,
415,17.35562048,10.62308993,59,17.10151221,43,3,44.61092243,1,1,,,,,,,,Adult,Productivity,Low,,
229,14.82418433,13.98361442,14,34.66504467,54,27,45.08184382,0,1,,,,,,,,Adult,Productivity,Low,,
394,7.237070948,13.55210833,198,17.31256511,78,3,30.22300784,1,0,,,,,,,,Adult,Productivity,Low,,
152,1.749537302,7.435023233,54,6.085741851,27,8,42.13116157,0,0,,,,,,,,Adult,Productivity,Low,,
407,4.826378779,2.189763384,113,21.06897392,74,22,30.04579408,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,42,17,38,7713,5.02,0.53,0.55,Young Adult,Productivity,Medium,6.1,1.215139442
,,,,,,,,,,60,27,45,1991,6.55,2.08,0.89,Young Adult,Gaming,Medium,9.52,1.453435115
,,,,,,,,,,63,24,48,1512,6.82,1.89,2.02,Young Adult,Social Media,Medium,10.73,1.573313783
371,13.47332009,8.71576652,71,21.01084379,54,10,28.42223009,1,0,,,,,,,,Adult,Productivity,Low,,
235,18.89060678,5.712650758,176,32.62307192,68,7,44.92290925,1,1,,,,,,,,Adult,Productivity,Low,,
349,10.89655059,5.925192262,164,11.63706512,79,16,46.0945724,1,1,,,,,,,,Adult,Productivity,Low,,
335,17.03347613,0.533123469,120,27.860461,48,21,48.22662341,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,61,7,36,3701,6.32,2.78,1.08,Young Adult,Gaming,Medium,10.18,1.610759494
100,1.164357405,10.28434464,154,13.64233999,84,2,30.89803302,1,0,,,,,,,,Adult,Productivity,Low,,
302,1.601147487,0.232435931,190,5.961350517,75,1,29.28812044,1,0,,,,,,,,Adult,Productivity,Low,,
384,0.872811215,2.742005722,32,3.209537922,40,22,33.30643207,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,80,15,47,4118,8.91,3.09,4.34,Teen,Social Media,High,16.34,1.833894501
128,8.163521527,7.456583215,26,21.64841924,77,3,36.61356536,0,0,,,,,,,,Adult,Productivity,Low,,
319,7.853399916,8.251616613,103,14.04281685,27,13,48.62253746,1,1,,,,,,,,Adult,Productivity,Low,,
70,5.551826434,1.363919987,188,19.91017899,65,18,49.55934725,1,1,,,,,,,,Adult,Productivity,Low,,
256,1.511724248,12.63926665,148,2.533423025,24,7,37.11085456,1,0,,,,,,,,Adult,Productivity,Low,,
368,7.066560313,8.038476812,143,16.47488529,45,21,36.77058661,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,44,26,31,3265,7.64,4.55,1.2,Teen,Gaming,Medium,13.39,1.752617801
314,16.98852892,9.567832608,29,4.117777394,58,4,49.92733078,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,87,6,46,5799,6.37,2.49,5.1,Young Adult,Social Media,Medium,13.96,2.191522763
311,10.03394826,11.36836397,180,20.0630246,16,15,30.97365836,1,0,,,,,,,,Adult,Productivity,Low,,
245,18.67538253,7.219752421,144,30.51746734,24,22,44.81619857,1,1,,,,,,,,Adult,Productivity,Low,,
48,6.000551859,8.234322288,156,1.113776309,80,13,41.7257084,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,14,45,2982,6.59,1.08,2.07,Young Adult,Social Media,Medium,9.74,1.477996965
275,12.59509886,11.95725305,105,10.42703195,65,12,32.28169526,1,0,,,,,,,,Adult,Productivity,Low,,
212,0.64957376,9.331044982,189,33.51813372,24,17,28.24268782,1,0,,,,,,,,Adult,Productivity,Low,,
363,3.589072371,1.61779404,51,31.41231765,15,23,28.26638646,1,0,,,,,,,,Adult,Productivity,Low,,
56,10.07069369,8.783782296,196,9.339708097,12,16,33.83102142,1,0,,,,,,,,Adult,Productivity,Low,,
263,2.641025616,3.032628564,81,6.656837956,54,5,46.62331545,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,53,11,49,7905,2.66,2.69,4.11,Adult,Social Media,Low,9.46,3.556390977
130,16.7555811,3.573591604,27,11.60636768,93,2,32.48878396,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,53,9,49,6177,5.12,2.85,3.21,Young Adult,Social Media,Medium,11.18,2.18359375
353,11.21003973,5.068117969,104,3.581735953,37,3,35.92300096,1,0,,,,,,,,Adult,Productivity,Low,,
390,1.757359783,1.645153789,146,30.04313233,90,8,40.98764919,1,0,,,,,,,,Adult,Productivity,Low,,
302,1.601147487,0.232435931,190,5.961350517,75,1,29.28812044,1,0,,,,,,,,Adult,Productivity,Low,,
6,18.6254892,13.90041888,17,30.51384697,34,22,31.52157597,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,23,33,3849,5.2,2.9,3.29,Young Adult,Social Media,Medium,11.39,2.190384615
,,,,,,,,,,44,24,30,4730,6.23,2.3,0.53,Young Adult,Gaming,Medium,9.06,1.454253612
195,2.818764496,8.344493348,63,12.43659577,67,18,45.90734593,0,1,,,,,,,,Adult,Productivity,Low,,
85,19.39378366,5.37207269,194,18.62085247,91,28,38.47239885,1,0,,,,,,,,Adult,Productivity,Low,,
46,13.03049628,8.053266682,96,20.42484403,97,12,45.04237769,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,16,13,40,2635,5.24,2.3,0.52,Young Adult,Gaming,Medium,8.06,1.538167939
45,6.134983742,10.46269692,158,14.65372804,10,1,49.46922261,1,1,,,,,,,,Adult,Productivity,Low,,
194,0.879807901,12.32187902,166,29.56413109,55,26,33.29523966,1,0,,,,,,,,Adult,Productivity,Low,,
235,18.89060678,5.712650758,176,32.62307192,68,7,44.92290925,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,45,19,45,3838,4.84,3.46,2.88,Young Adult,Gaming,Low,11.18,2.309917355
300,1.110293768,1.040227869,86,14.31542478,8,7,44.13951637,1,1,,,,,,,,Adult,Productivity,Low,,
331,16.43072557,0.162638729,112,1.174935806,48,25,39.66664693,1,0,,,,,,,,Adult,Productivity,Low,,
235,5.092124494,7.243123641,132,34.87541638,41,24,49.0173631,0,1,,,,,,,,Adult,Productivity,Low,,
261,6.903405368,11.25676267,67,24.65428596,40,18,28.91680381,1,0,,,,,,,,Adult,Productivity,Low,,
305,16.57459318,7.75277902,173,29.2418456,62,13,38.73278897,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,24,21,33,6308,2.45,1.34,2.19,Adult,Social Media,Low,5.98,2.440816327
,,,,,,,,,,30,18,40,2166,9.55,4.6,3.09,Teen,Gaming,High,17.24,1.805235602
,,,,,,,,,,59,26,41,2150,9.65,2.67,3.51,Teen,Social Media,High,15.83,1.640414508
,,,,,,,,,,73,9,41,2148,3.65,4.79,0.77,Adult,Gaming,Low,9.21,2.523287671
45,3.768240119,10.33238152,129,31.51282903,73,26,45.3118745,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,54,8,30,2243,3.87,4.03,5.85,Adult,Social Media,Low,13.75,3.552971576
126,8.14971173,3.93625045,68,28.45262856,50,9,41.21307533,0,0,,,,,,,,Adult,Productivity,Low,,
399,14.13117885,5.025595999,193,33.89538296,37,17,36.10280967,1,0,,,,,,,,Adult,Productivity,Low,,
58,5.157856616,9.278092496,88,20.74574505,39,8,43.22754952,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,45,19,45,3838,4.84,3.46,2.88,Young Adult,Gaming,Low,11.18,2.309917355
272,9.702166898,9.111223122,75,33.10632359,33,8,44.12163398,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,53,11,49,7905,2.66,2.69,4.11,Adult,Social Media,Low,9.46,3.556390977
368,7.066560313,8.038476812,143,16.47488529,45,21,36.77058661,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,43,7,44,1559,8.25,1.37,2.99,Teen,Social Media,High,12.61,1.528484848
202,11.65282585,7.971108347,120,25.09144816,61,4,33.54930244,0,0,,,,,,,,Adult,Productivity,Low,,
148,6.672025327,10.42107823,181,16.71130789,93,12,43.88556064,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,89,6,30,3660,4.09,1.3,0.51,Young Adult,Productivity,Low,5.9,1.442542787
288,4.213018762,12.76972189,29,1.03808379,10,21,34.44208481,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,62,7,30,5752,7.92,4.93,4.42,Teen,Gaming,Medium,17.27,2.180555556
,,,,,,,,,,69,27,34,7293,4.19,0.29,1.98,Young Adult,Productivity,Low,6.46,1.54176611
355,1.72372419,7.877854026,81,25.32881272,35,11,47.50529274,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,27,34,7293,4.19,0.29,1.98,Young Adult,Productivity,Low,6.46,1.54176611
348,3.968162676,5.208985286,18,33.54718894,25,23,30.15781678,1,0,,,,,,,,Adult,Productivity,Low,,
207,4.741238641,9.380318086,138,19.4699154,57,13,44.74179672,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,62,5,38,5249,8.71,0.44,0.11,Teen,Productivity,High,9.26,1.063145809
25,16.94855673,4.025771978,171,4.505187364,42,2,36.73359338,1,0,,,,,,,,Adult,Productivity,Low,,
355,1.72372419,7.877854026,81,25.32881272,35,11,47.50529274,1,1,,,,,,,,Adult,Productivity,Low,,
169,13.62891112,7.616254148,115,29.98209841,47,1,44.0267949,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,38,10,30,4356,3.17,3.92,5.5,Adult,Social Media,Low,12.59,3.971608833
,,,,,,,,,,54,8,30,2243,3.87,4.03,5.85,Adult,Social Media,Low,13.75,3.552971576
,,,,,,,,,,39,21,31,4769,7.01,1.92,3.21,Teen,Social Media,Medium,12.14,1.731811698
418,9.023640445,1.28708888,40,31.71436963,45,12,45.7303588,1,1,,,,,,,,Adult,Productivity,Low,,
